Categoria_1,Categoria_2,Categoria_3,Categoria_4,Categoria_5,Nom,Preu,Quantitat,Preu unitari,Oferta,Promocio,URL,Date
Begudes,Licors,Whisky i Bourbon,Whisky de malta,0,KNOCKANDO Whisky escocès pur de malta,"29,99 €",0.7kg,"(42,84 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/59007/details,02/11/2020
Begudes,Licors,Whisky i Bourbon,Whisky de malta,0,FLAMING PIG Whisky malta Irlandès,"31,69 €",0.7L,"(45,27 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/09814/details,02/11/2020
Begudes,Licors,Whisky i Bourbon,Whisky bourbon,0,JIM BEAM Bourbon Kentucky,"12,59 €",0.7L,"(17,99 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/21730/details,02/11/2020
Begudes,Licors,Whisky i Bourbon,Whisky bourbon,0,FOUR ROSES Bourbon,"14,70 €",0.7L,"(21,00 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/25397/details,02/11/2020
Begudes,Licors,Whisky i Bourbon,Altres whiskies,0,JAMESON Whisky irlandès,"15,90 €",0.7L,"(22,71 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/15545/details,02/11/2020
Begudes,Licors,Whisky i Bourbon,Altres whiskies,0,JACK DANIEL'S Whisky,"19,45 €",0.7L,"(27,79 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/09392/details,02/11/2020
Begudes,Licors,Whisky i Bourbon,Altres whiskies,0,THE FLAG Whisky,"7,15 €",1L,"(7,15 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/36658/details,02/11/2020
Begudes,Licors,Whisky i Bourbon,Altres whiskies,0,DYC Whisky nacional 5 anys,"11,11 €",1L,"(11,11 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/26595/details,02/11/2020
Begudes,Licors,Whisky i Bourbon,Altres whiskies,0,JACK DANIELS Whisky amb cola,"2,39 €",0.33L,"(7,24 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/35427/details,02/11/2020
Begudes,Licors,Whisky i Bourbon,Altres whiskies,0,JACK DANIELS Whisky Single Barrel,"42,60 €",0.7L,"(60,86 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/63827/details,02/11/2020
Begudes,Licors,Altres licors,Anís,0,ANÍS DEL MONO Anís dolç,"7,85 €",0.7L,"(11,21 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/13974/details,02/11/2020
Begudes,Licors,Altres licors,Anís,0,MARIE BRIZARD Anissat,"8,75 €",1L,"(8,75 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/01356/details,02/11/2020
Begudes,Licors,Altres licors,Anís,0,ANÍS DEL MONO Anís sec,"9,45 €",0.7L,"(13,50 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/13975/details,02/11/2020
Begudes,Licors,Altres licors,Patxaran,0,ETXEKO Anissat aranyons,"12,65 €",1L,"(12,65 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/49052/details,02/11/2020
Begudes,Licors,Altres licors,Tequila,0,CUERVO Tequila especial,"13,80 €",0.7L,"(19,71 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/69844/details,02/11/2020
Begudes,Licors,Altres licors,Tequila,0,RIO GRANDE Tequila blanc,"6,99 €",0.7L,"(9,99 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/19521/details,02/11/2020
Begudes,Licors,Altres licors,Tequila,0,CAPITAN FRESON Licor de crema amb tequila,"7,95 €",0.7L,"(11,36 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/54824/details,02/11/2020
Begudes,Licors,Altres licors,Aiguardents,0,RUAVIEJA Licor d'herbes,"8,89 €",0.7L,"(12,70 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/15619/details,02/11/2020
Begudes,Licors,Altres licors,Aiguardents,0,O'CARBALLO Licor d'herbes,"5,69 €",0.7L,"(8,13 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/67345/details,02/11/2020
Begudes,Licors,Altres licors,Aiguardents,0,PERE MAGLOIRE Calvados,"23,40 €",0.7L,"(33,43 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/83358/details,02/11/2020
Begudes,Licors,Altres licors,Aiguardents,0,SEGURA VIUDAS Marc de Cava,"18,65 €",0.7L,"(26,64 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/21204/details,02/11/2020
Begudes,Licors,Altres licors,Aiguardents,0,51 Aiguardent de canya de sucre,"10,95 €",1L,"(10,95 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/42716/details,02/11/2020
Begudes,Licors,Altres licors,Aiguardents,0,RUAVIEJA Aiguardent d'Orujo,"13,35 €",0.7L,"(19,07 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/81000/details,02/11/2020
Begudes,Licors,Altres licors,Licors còctels,0, Licor Mojito 4º,"1,43 €",0.33L,"(4,33 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/12022/details,02/11/2020
Begudes,Licors,Altres licors,Licors còctels,0,BACARDI Còctel mojito,"7,99 €",0.7L,"(11,41 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/24002/details,02/11/2020
Begudes,Licors,Altres licors,Licors de fruites,0,RAIERS Ratafia,"8,95 €",0.7L,"(12,79 € per litre)",SI,"Abans 9,85€",https://www.compraonline.bonpreuesclat.cat/products/25724/details,02/11/2020
Begudes,Licors,Altres licors,Licors de fruites,0,RUSSET Ratafia,"9,95 €",0.7L,"(14,21 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/29956/details,02/11/2020
Begudes,Licors,Altres licors,Licors de fruites,0,DE L'AVIA Ratafia,"7,95 €",0.7L,"(11,36 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/43830/details,02/11/2020
Begudes,Licors,Altres licors,Licors de fruites,0,COINTREAU Licor d'Orange,"14,79 €",0.7L,"(21,13 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/21700/details,02/11/2020
Begudes,Licors,Altres licors,Licors de fruites,0,BOSCH Ratafia,"9,79 €",0.7L,"(13,99 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/26350/details,02/11/2020
Begudes,Licors,Altres licors,Licors de fruites,0,GRANPECHER Licor de préssec,"6,80 €",0.7L,"(9,71 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/06487/details,02/11/2020
Begudes,Licors,Altres licors,Licors de fruites,0,GRANPOMIER Licor de poma,"6,80 €",0.7L,"(9,71 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/06745/details,02/11/2020
Begudes,Licors,Altres licors,Licors de fruites,0,FRANGELICO Licor d'avellana,"13,19 €",0.7L,"(18,84 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/24920/details,02/11/2020
Begudes,Licors,Altres licors,Licors de fruites,0,YACHTING Licor de whisky i préssec,"6,19 €",0.7L,"(8,84 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/28271/details,02/11/2020
Begudes,Licors,Altres licors,Licors de fruites,0,L'HÒSTIA Ratafia l'Hòstia,"11,89 €",0.5L,"(23,78 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/85291/details,02/11/2020
Begudes,Licors,Altres licors,Licors de fruites,0,L'HÒSTIA Ratafia,"17,99 €",1L,"(17,99 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/47672/details,02/11/2020
Begudes,Licors,Altres licors,Licors de fruites,0,GRAND MARNIER Licor Rouge,"21,70 €",0.7L,"(31,00 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/29771/details,02/11/2020
Gourmet,Celler,Licors,Altres licors,0,ESPOLLA Moscatell d'Empordà,"3,99 €",0.5L,"(7,98 € per litre)",SI,"Abans 4,99€",https://www.compraonline.bonpreuesclat.cat/products/00049/details,02/11/2020
Gourmet,Celler,Licors,Altres licors,0,ESPOLLA Vi dolç Garnatxa D.O. Empordà,"3,99 €",0.5L,"(7,98 € per litre)",SI,"Abans 4,99€",https://www.compraonline.bonpreuesclat.cat/products/33557/details,02/11/2020
Gourmet,Celler,Licors,Altres licors,0,RAIERS Ratafia,"8,95 €",0.7L,"(12,79 € per litre)",SI,"Abans 9,85€",https://www.compraonline.bonpreuesclat.cat/products/25724/details,02/11/2020
Gourmet,Celler,Licors,Altres licors,0,GALLA CALDIROLA Moscato dolç,"3,95 €",0.75L,"(5,27 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/60339/details,02/11/2020
Gourmet,Celler,Licors,Altres licors,0,LA CACCIATORA Moscato d'Asti,"4,99 €",0.75L,"(6,65 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/12145/details,02/11/2020
Gourmet,Celler,Licors,Altres licors,0,DE L'AVIA Ratafia,"7,95 €",0.7L,"(11,36 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/43830/details,02/11/2020
Gourmet,Celler,Licors,Altres licors,0,VALDESPINO Vi sec Xerès,"5,25 €",0.75L,"(7,00 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/07830/details,02/11/2020
Gourmet,Celler,Licors,Altres licors,0,DOW'S Vi de Porto,"11,40 €",0.75L,"(15,20 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/38007/details,02/11/2020
Gourmet,Celler,Licors,Altres licors,0,VILLA MASSA Limoncello,"12,49 €",0.7L,"(17,84 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/00120/details,02/11/2020
Gourmet,Celler,Licors,Altres licors,0,VALDESPINO Vi dolç Xerès,"5,25 €",0.75L,"(7,00 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/07831/details,02/11/2020
Gourmet,Celler,Licors,Altres licors,0,ETIM Vi ranci,"7,95 €",0.5L,"(15,90 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/32968/details,02/11/2020
Gourmet,Celler,Licors,Altres licors,0,JAGERMEISTER Licor,"13,20 €",0.7L,"(18,86 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/36587/details,02/11/2020
Gourmet,Celler,Licors,Altres licors,0,CUERVO Tequila especial,"13,80 €",0.7L,"(19,71 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/69844/details,02/11/2020
Gourmet,Celler,Licors,Altres licors,0,GRAMONA Vi dolç de gel,"16,65 €",0.375L,"(44,40 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/69140/details,02/11/2020
Gourmet,Celler,Licors,Altres licors,0,FRANGELICO Licor d'avellana,"13,19 €",0.7L,"(18,84 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/24920/details,02/11/2020
Gourmet,Celler,Licors,Altres licors,0,PERE MAGLOIRE Calvados,"23,40 €",0.7L,"(33,43 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/83358/details,02/11/2020
Gourmet,Celler,Licors,Altres licors,0,SINOLS Moscatell DO Empordà,"7,59 €",0.5L,"(15,18 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/02260/details,02/11/2020
Gourmet,Celler,Licors,Altres licors,0,ANGOSTURA Aromatitzant,"12,25 €",0.2L,"(61,25 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/87616/details,02/11/2020
Gourmet,Celler,Licors,Altres licors,0,SEGURA VIUDAS Marc de Cava,"18,65 €",0.7L,"(26,64 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/21204/details,02/11/2020
Gourmet,Celler,Licors,Altres licors,0,DERA VAL Licor de Cassís,"9,99 €",0.7L,"(14,27 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/05214/details,02/11/2020
Gourmet,Celler,Licors,Altres licors,0,ETXEKO Anissat aranyons,"12,65 €",1L,"(12,65 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/49052/details,02/11/2020
Gourmet,Celler,Licors,Altres licors,0,VEREMA TARDANA Vi blanc dolç DO Montsant,"7,95 €",0.5L,"(15,90 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/19022/details,02/11/2020
Gourmet,Celler,Licors,Altres licors,0,GIK LIVE Vi blau,"8,95 €",0.75L,"(11,93 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/14807/details,02/11/2020
Gourmet,Celler,Licors,Altres licors,0,51 Aiguardent de canya de sucre,"10,95 €",1L,"(10,95 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/42716/details,02/11/2020
Gourmet,Celler,Licors,Altres licors,0,L'HÒSTIA Ratafia l'Hòstia,"11,89 €",0.5L,"(23,78 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/85291/details,02/11/2020
Gourmet,Celler,Licors,Altres licors,0,GRAND MARNIER Licor Rouge,"21,70 €",0.7L,"(31,00 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/29771/details,02/11/2020
Begudes,Licors,Altres licors,Combinats,0,TANQUERAY Preparat de Ginebra i Tònica,"2,99 €",0.275L,"(10,87 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/59012/details,02/11/2020
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
Frescos,Fruites i verdures,Fruita,Cítrics,0,LA COLLITA Taronges malla de 2 kg,"2,59 €",2kg,"(1,30 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/07399/details,02/11/2020
Frescos,Fruites i verdures,Fruita,Cítrics,0, Mandarines bossa d'1 kg,"1,69 €",1kg,"(1,69 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/44189/details,02/11/2020
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
Frescos,Fruites i verdures,Fruita,Cítrics,0,LA COLLITA Llima malla 350 gr.,"1,49 €",0.35kg,"(4,26 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/09612/details,02/11/2020
Frescos,Fruites i verdures,Fruita,Cítrics,0,LA COLLITA Llimona ecològica malla 500 gr.,"1,89 €",0.5kg,"(3,78 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/00575/details,02/11/2020
Frescos,Fruites i verdures,Fruita,Cítrics,0,SOLIMON Suc de llimona,"1,05 €",0.28L,"(3,75 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/80612/details,02/11/2020
Frescos,Fruites i verdures,Fruita,Cítrics,0,LA COLLITA Llimona malla 1 kg,"1,89 €",1kg,"(1,89 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/23901/details,02/11/2020
Frescos,Fruites i verdures,Fruita,Cítrics,0," Mandarines km0 malla 1,5 kg","2,99 €",1.5kg,"(1,99 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/27422/details,02/11/2020
Frescos,Fruites i verdures,Fruita,Cítrics,0,LA COLLITA Taronges malla de 4 kg,"4,79 €",4kg,"(1,20 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/79891/details,02/11/2020
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
Frescos,Fruites i verdures,Fruita,"Pomes, peres, plàtans i bananes",0,LA COLLITA Plàtan canari cinta 800 g.,"2,49 €",0.8kg,"(3,11 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/82039/details,02/11/2020
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
Frescos,Fruites i verdures,Fruita,"Pomes, peres, plàtans i bananes",0, Poma Royal Gala ecològica,"3,59 €",0.65kg,"(5,52 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/01744/details,02/11/2020
Frescos,Fruites i verdures,Fruita,"Pomes, peres, plàtans i bananes",0, Poma ecològica Km0 safata 4 u.,"2,99 €",0.65kg,"(4,60 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/00046/details,02/11/2020
Frescos,Fruites i verdures,Fruita,"Pomes, peres, plàtans i bananes",0,MANS Poma Granny Smith Eco Km0,"2,99 €",0.65kg,"(4,60 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/51688/details,02/11/2020
Frescos,Fruites i verdures,Fruita,"Pomes, peres, plàtans i bananes",0, Banana cinta 800 g.,"1,59 €",0.8kg,"(1,99 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/01703/details,02/11/2020
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
Frescos,Fruites i verdures,Fruita,"Pomes, peres, plàtans i bananes",0, Pera Ercolina Km0 safata 500 gr.,"1,19 €",0.5kg,"(2,38 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/15406/details,02/11/2020
Frescos,Fruites i verdures,Fruita,"Pomes, peres, plàtans i bananes",0,"LA COLLITA Poma Golden km0 bossa 1,5 kg","1,99 €",1.5kg,"(1,33 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/37718/details,02/11/2020
Frescos,Fruites i verdures,Fruita,"Pomes, peres, plàtans i bananes",0,"LA COLLITA Poma Golden Km0 bossa 1,5 kg","1,99 €",1.5kg,"(1,33 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/37698/details,02/11/2020
Frescos,Fruites i verdures,Fruita,"Pomes, peres, plàtans i bananes",0,LA COLLITA Poma Royal Gala Km0,"2,19 €",1.5kg,"(1,46 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/84412/details,02/11/2020
Frescos,Fruites i verdures,Fruita,"Pomes, peres, plàtans i bananes",0, Plàtan Canari ecològic cinta 800 gr.,"3,29 €",0.8kg,"(4,11 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/45835/details,02/11/2020
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
Frescos,Fruites i verdures,Fruita,"Fruites dolces: pruna, raïm, préssec, alvocat...",0,LA COLLITA Alvocat malla 500 gr.,"1,99 €",0.5kg,"(3,98 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/04176/details,02/11/2020
Frescos,Fruites i verdures,Fruita,"Fruites dolces: pruna, raïm, préssec, alvocat...",0,LA COLLITA Alvocat ecològic malla 400 gr.,"2,99 €",0.4kg,"(7,48 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/01684/details,02/11/2020
Frescos,Fruites i verdures,Fruita,"Fruites dolces: pruna, raïm, préssec, alvocat...",0,LA COLLITA Raïm vermell s/llavors safata 500 gr.,"1,89 €",0.5kg,"(3,78 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/24450/details,02/11/2020
Frescos,Fruites i verdures,Fruita,"Fruites dolces: pruna, raïm, préssec, alvocat...",0,LA COLLITA Raïm blanc s/llavors safata 500 gr.,"1,89 €",0.5kg,"(3,78 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/04155/details,02/11/2020
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
Frescos,Fruites i verdures,Fruita,Fruites exòtiques - tropicals,0, Kiwi verd,"2,99 €",0.5kg,"(5,98 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/01086/details,02/11/2020
Frescos,Fruites i verdures,Fruita,Fruites exòtiques - tropicals,0,ZESPRI Kiwi ecològic safata 500 gr.,"3,49 €",0.5kg,"(6,98 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/03485/details,02/11/2020
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
Frescos,Fruites i verdures,Fruita,Fruites exòtiques - tropicals,0,LA COLLITA Gingebre ecològic safata 150 g.,"1,89 €",0.15kg,"(12,60 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/12750/details,02/11/2020
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
Frescos,Fruites i verdures,Fruita,Fruites exòtiques - tropicals,0,LA COLLITA Cúrcuma ecològica terrina 125 g.,"1,69 €",0.125kg,"(13,52 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/03056/details,02/11/2020
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
,,,,,PRODUCTE NO OBTINGUT,,,,,,,
Frescos,Fruites i verdures,Fruita,Fruites exòtiques - tropicals,0,ZESPRI Kiwi groc safata 500 gr.,"3,49 €",0.5kg,"(6,98 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/04968/details,02/11/2020
Frescos,Fruites i verdures,Fruita,"Fruites del bosc: gerds, mores, maduixes",0,LA COLLITA Gerds safata 125 gr.,"1,79 €",0.125kg,"(14,32 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/00622/details,02/11/2020
